NO_OF_FRAMES	8444
NO_OF_CAMERAS	8
NO_OF_MARKERS	1
FREQUENCY	150
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-01-10, 12:21:36.594	1963.39651480
DATA_INCLUDED	3D
MARKER_NAMES	marker
Frame	Time	marker X	marker Y	marker Z	
668	4.44667	535.521	73.116	152.967
669	4.45333	535.711	74.449	164.216
670	4.46000	535.928	75.586	176.015
671	4.46667	535.958	76.720	188.219
672	4.47333	536.187	77.684	200.683
673	4.48000	536.649	78.299	213.213
674	4.48667	537.009	78.840	225.868
675	4.49333	537.474	79.211	238.543
676	4.50000	537.935	79.496	251.340
677	4.50667	538.424	79.529	264.048
678	4.51333	539.427	79.377	276.456
679	4.52000	539.974	78.897	288.965
680	4.52667	540.841	78.171	301.423
681	4.53333	541.702	77.414	313.709
682	4.54000	542.709	76.294	325.841
683	4.54667	543.652	74.985	337.450
684	4.55333	544.551	73.675	349.048
685	4.56000	545.753	72.109	360.265
686	4.56667	546.829	70.471	370.867
687	4.57333	547.686	68.819	381.328
688	4.58000	548.862	67.039	391.177
689	4.58667	550.003	65.063	400.656
690	4.59333	551.125	63.106	409.402
691	4.60000	552.167	61.392	417.817
692	4.60667	553.152	59.491	425.552
693	4.61333	553.987	57.837	432.740
694	4.62000	554.891	56.333	439.188
695	4.62667	555.602	55.002	445.069
696	4.63333	556.476	53.802	450.188
697	4.64000	557.090	52.933	454.714
698	4.64667	557.669	52.166	458.756
699	4.65333	558.273	51.497	461.970
700	4.66000	558.895	51.243	464.415
701	4.66667	559.147	51.155	466.517
702	4.67333	559.581	51.209	467.882
703	4.68000	560.011	51.456	468.574
704	4.68667	560.279	52.183	468.515
705	4.69333	560.454	52.996	467.826
706	4.70000	560.621	53.752	466.527
707	4.70667	560.630	55.001	464.455
708	4.71333	560.744	56.244	461.794
709	4.72000	560.721	57.831	458.243
710	4.72667	560.605	59.398	454.058
711	4.73333	560.577	61.073	449.055
712	4.74000	560.274	63.252	443.548
713	4.74667	559.942	65.076	437.055
714	4.75333	559.693	66.944	430.272
715	4.76000	559.374	69.110	422.380
716	4.76667	558.994	71.392	414.160
717	4.77333	558.576	73.684	405.086
718	4.78000	557.990	76.146	395.459
719	4.78667	557.549	78.396	385.094
720	4.79333	557.190	80.747	374.071
721	4.80000	556.535	82.823	362.482
722	4.80667	556.107	85.090	350.248
723	4.81333	555.424	87.264	337.453
724	4.82000	555.153	88.934	324.313
725	4.82667	554.778	90.506	310.820
726	4.83333	554.055	91.719	297.090
727	4.84000	553.801	92.628	282.800
728	4.84667	553.622	93.236	268.535
729	4.85333	553.289	93.859	254.400
730	4.86000	552.947	93.861	239.733
731	4.86667	552.892	93.721	225.598
732	4.87333	552.571	93.529	211.445
733	4.88000	552.547	92.530	197.316
734	4.88667	552.564	91.705	183.482
735	4.89333	552.408	90.318	170.107
736	4.90000	552.530	88.781	157.135
737	4.90667	552.693	87.102	144.718
738	4.91333	552.769	85.384	132.959
739	4.92000	552.957	83.409	122.147
740	4.92667	553.324	81.631	111.601
741	4.93333	553.460	79.530	102.439
742	4.94000	553.372	77.819	94.091
743	4.94667	553.699	75.845	86.109
744	4.95333	553.809	74.654	79.454
745	4.96000	553.866	73.259	73.567
746	4.96667	554.538	72.040	68.001
747	4.97333	554.490	70.933	63.789
748	4.98000	554.627	70.103	60.118
749	4.98667	554.803	68.977	57.532
750	4.99333	554.674	68.832	55.812
751	5.00000	554.526	68.715	55.071
752	5.00667	554.329	68.721	55.106
753	5.01333	554.319	68.674	55.920
754	5.02000	554.246	68.896	57.621
755	5.02667	554.040	70.131	60.151
756	5.03333	553.589	71.021	63.887
757	5.04000	553.141	72.534	68.165
758	5.04667	552.870	73.638	73.181
759	5.05333	552.872	75.280	78.809
760	5.06000	552.947	76.869	85.146
761	5.06667	552.437	79.253	92.638
762	5.07333	552.356	81.033	100.444
763	5.08000	552.396	82.644	109.154
764	5.08667	552.051	84.782	118.662
765	5.09333	552.064	87.204	128.307
766	5.10000	551.706	89.345	138.896
767	5.10667	551.655	91.417	149.756
768	5.11333	551.594	92.832	161.004
769	5.12000	551.881	94.673	172.525
770	5.12667	551.575	96.523	184.617
771	5.13333	551.767	97.814	197.029
772	5.14000	551.987	98.959	209.573
773	5.14667	551.818	100.047	222.496
774	5.15333	552.279	100.879	235.484
775	5.16000	552.474	101.411	248.773
776	5.16667	552.680	101.791	262.194
777	5.17333	553.109	102.028	275.437
778	5.18000	553.692	101.676	288.879
779	5.18667	553.965	101.445	302.076
780	5.19333	554.643	100.919	315.430
781	5.20000	555.104	100.195	328.287
782	5.20667	555.869	99.197	341.287
783	5.21333	556.534	97.982	354.138
784	5.22000	557.438	96.114	366.687
785	5.22667	558.101	94.264	378.915
786	5.23333	558.849	92.466	391.078
787	5.24000	559.768	90.179	402.589
788	5.24667	560.589	87.720	414.054
789	5.25333	561.539	85.300	424.578
790	5.26000	562.392	82.868	434.964
791	5.26667	563.286	80.253	444.655
792	5.27333	564.201	77.634	453.796
793	5.28000	564.891	74.977	462.470
794	5.28667	565.654	72.265	470.399
795	5.29333	566.323	69.722	477.841
796	5.30000	567.129	67.032	484.525
797	5.30667	567.534	65.025	490.445
798	5.31333	567.954	62.799	496.215
799	5.32000	568.451	60.808	500.765
800	5.32667	568.782	59.121	504.807
801	5.33333	568.940	57.782	508.386
802	5.34000	569.262	56.103	511.257
803	5.34667	569.391	55.112	513.396
804	5.35333	569.412	54.143	514.917
805	5.36000	569.288	53.657	515.679
806	5.36667	569.177	53.140	515.940
807	5.37333	569.061	52.961	515.517
808	5.38000	568.914	53.002	514.437
809	5.38667	568.418	53.193	512.791
810	5.39333	568.312	53.743	510.049
811	5.40000	567.786	54.650	506.935
812	5.40667	567.281	55.825	503.032
813	5.41333	566.814	57.058	498.327
814	5.42000	566.366	58.456	492.873
815	5.42667	565.668	60.169	486.748
816	5.43333	564.782	62.089	479.891
817	5.44000	563.959	64.284	472.298
818	5.44667	563.047	66.394	463.946
819	5.45333	562.076	68.749	454.908
820	5.46000	561.211	70.793	445.064
821	5.46667	560.117	73.416	434.491
822	5.47333	558.844	75.783	423.538
823	5.48000	557.806	78.043	411.435
824	5.48667	556.541	80.348	398.895
825	5.49333	555.474	82.549	385.694
826	5.50000	554.030	84.557	371.759
827	5.50667	552.936	86.184	357.168
828	5.51333	551.373	87.870	342.382
829	5.52000	550.001	89.218	326.749
830	5.52667	548.939	89.742	310.815
831	5.53333	547.550	90.434	294.942
832	5.54000	546.727	90.411	278.831
833	5.54667	546.014	90.154	262.884
834	5.55333	545.296	89.729	247.292
835	5.56000	544.853	89.515	232.442
836	5.56667	544.535	88.540	218.101
837	5.57333	544.248	87.982	204.426
838	5.58000	544.417	87.017	191.728
839	5.58667	544.620	86.079	179.943
840	5.59333	544.849	85.163	169.275
841	5.60000	544.728	84.489	159.811
842	5.60667	544.990	83.579	150.944
843	5.61333	545.412	82.217	143.026
844	5.62000	545.588	81.184	136.281
845	5.62667	545.881	80.333	129.905
846	5.63333	546.127	79.465	124.113
847	5.64000	546.077	78.371	119.226
848	5.64667	546.282	77.030	114.905
849	5.65333	546.183	75.984	111.086
850	5.66000	546.155	74.575	107.758
851	5.66667	546.007	72.967	104.830
852	5.67333	545.673	71.964	102.371
853	5.68000	545.547	70.524	100.231
854	5.68667	545.152	69.292	98.444
855	5.69333	544.867	68.094	96.921
856	5.70000	544.342	66.910	95.553
857	5.70667	544.128	65.773	94.353
858	5.71333	543.561	65.067	93.416
859	5.72000	543.109	64.371	92.690
860	5.72667	542.782	63.584	91.854
861	5.73333	542.458	62.991	91.054
862	5.74000	542.001	62.572	90.441
863	5.74667	541.679	62.140	89.921
864	5.75333	541.325	61.744	89.469
865	5.76000	540.939	61.499	89.174
866	5.76667	540.583	61.245	88.995
867	5.77333	540.247	60.993	88.695
868	5.78000	539.955	60.809	88.531
869	5.78667	539.545	60.679	88.474
870	5.79333	539.289	60.702	88.531
871	5.80000	539.060	60.772	88.663
872	5.80667	538.871	60.985	88.882
873	5.81333	538.794	61.150	89.123
874	5.82000	538.766	61.271	89.406
875	5.82667	538.805	61.366	89.701
876	5.83333	538.918	61.492	90.019
877	5.84000	539.016	61.674	90.381
878	5.84667	539.108	61.802	90.721
879	5.85333	539.224	62.014	91.132
880	5.86000	539.340	62.303	91.655
881	5.86667	539.506	62.535	92.106
882	5.87333	539.683	62.907	92.553
883	5.88000	539.873	63.096	92.981
884	5.88667	540.125	63.266	93.521
885	5.89333	540.339	63.563	93.937
886	5.90000	540.569	63.728	94.329
887	5.90667	540.795	63.841	94.618
888	5.91333	540.971	63.915	94.814
889	5.92000	541.141	64.005	94.937
890	5.92667	541.318	64.057	95.058
891	5.93333	541.519	64.009	95.136
892	5.94000	541.709	64.054	95.211
893	5.94667	541.912	64.045	95.208
894	5.95333	542.163	63.950	95.341
895	5.96000	542.442	63.993	95.382
896	5.96667	542.657	63.919	95.461
897	5.97333	542.978	63.937	95.559
898	5.98000	543.254	63.863	95.766
899	5.98667	543.562	63.856	95.928
900	5.99333	543.835	63.840	96.057
901	6.00000	544.156	63.890	96.174
902	6.00667	544.592	63.968	96.244
903	6.01333	545.027	63.960	96.211
904	6.02000	545.391	64.136	96.130
905	6.02667	545.795	64.065	96.064
906	6.03333	546.079	64.109	95.858
907	6.04000	546.336	64.115	95.734
908	6.04667	546.626	64.156	95.643
909	6.05333	547.071	64.226	95.468
910	6.06000	547.536	64.254	95.371
911	6.06667	548.028	64.299	95.281
912	6.07333	548.502	64.277	95.317
913	6.08000	548.922	64.343	95.355
914	6.08667	549.380	64.409	95.340
915	6.09333	549.922	64.690	95.477
916	6.10000	550.602	64.785	95.473
917	6.10667	551.226	64.874	95.457
918	6.11333	551.753	65.089	95.496
919	6.12000	552.287	65.245	95.503
920	6.12667	552.880	65.447	95.491
921	6.13333	553.754	65.581	95.586
922	6.14000	554.419	65.942	95.690
923	6.14667	554.926	66.154	95.655
924	6.15333	555.507	66.249	95.739
925	6.16000	556.173	66.497	95.756
926	6.16667	556.747	66.527	95.702
927	6.17333	557.224	66.576	95.746
928	6.18000	557.646	66.707	95.748
929	6.18667	558.178	66.784	95.840
930	6.19333	558.728	66.879	95.796
931	6.20000	559.340	66.890	95.805
932	6.20667	559.794	66.855	95.823
933	6.21333	560.223	66.842	95.879
934	6.22000	560.651	66.780	95.929
935	6.22667	561.056	66.733	96.021
936	6.23333	561.502	66.665	96.046
937	6.24000	561.989	66.641	96.046
938	6.24667	562.442	66.646	96.069
939	6.25333	562.828	66.615	96.141
940	6.26000	563.167	66.613	96.234
941	6.26667	563.496	66.634	96.313
942	6.27333	563.813	66.631	96.443
943	6.28000	564.148	66.589	96.619
944	6.28667	564.620	66.729	96.970
945	6.29333	565.120	66.677	97.090
946	6.30000	565.564	66.609	97.311
947	6.30667	565.953	66.659	97.474
948	6.31333	566.278	66.580	97.566
949	6.32000	566.580	66.475	97.681
950	6.32667	566.855	66.462	97.786
951	6.33333	567.105	66.468	97.879
952	6.34000	567.361	66.436	97.959
953	6.34667	567.619	66.494	98.001
954	6.35333	567.898	66.489	98.052
955	6.36000	568.213	66.494	98.118
956	6.36667	568.525	66.363	98.246
957	6.37333	568.887	66.275	98.370
958	6.38000	569.164	66.199	98.464
959	6.38667	569.378	66.094	98.612
960	6.39333	569.617	65.963	98.750
961	6.40000	569.820	65.876	98.867
962	6.40667	569.997	65.748	98.899
963	6.41333	570.164	65.637	99.009
964	6.42000	570.325	65.529	99.004
965	6.42667	570.505	65.353	98.924
966	6.43333	570.641	65.188	98.918
967	6.44000	570.784	64.961	98.901
968	6.44667	570.927	64.808	98.823
969	6.45333	571.037	64.686	98.778
970	6.46000	571.236	64.486	98.676
971	6.46667	571.315	64.473	98.552
972	6.47333	571.496	64.439	98.431
973	6.48000	571.603	64.521	98.224
974	6.48667	571.731	64.563	98.066
975	6.49333	571.868	64.618	97.829
976	6.50000	571.943	64.672	97.670
977	6.50667	572.036	64.685	97.500
978	6.51333	572.131	64.724	97.315
979	6.52000	572.203	64.755	97.234
980	6.52667	572.175	64.824	97.012
981	6.53333	572.239	64.834	96.868
982	6.54000	572.206	64.778	96.628
983	6.54667	572.177	64.761	96.455
984	6.55333	572.163	64.781	96.263
985	6.56000	572.094	64.751	96.076
986	6.56667	572.039	64.762	95.855
987	6.57333	571.979	64.772	95.717
988	6.58000	571.905	64.880	95.532
989	6.58667	571.831	64.919	95.392
990	6.59333	571.705	65.028	95.266
991	6.60000	571.576	64.991	95.180
992	6.60667	571.473	65.110	95.081
993	6.61333	571.297	65.071	94.998
994	6.62000	571.067	65.181	94.902
995	6.62667	570.876	65.225	94.881
996	6.63333	570.579	65.319	94.835
997	6.64000	570.307	65.275	94.850
998	6.64667	569.987	65.309	94.933
999	6.65333	569.751	65.303	94.897
1000	6.66000	569.505	65.291	94.933
1001	6.66667	569.255	65.118	95.026
1002	6.67333	569.043	65.109	95.020
1003	6.68000	568.852	65.125	95.016
1004	6.68667	568.621	65.127	94.963
1005	6.69333	568.408	65.183	94.936
1006	6.70000	568.167	65.333	94.833
1007	6.70667	567.918	65.402	94.729
1008	6.71333	567.680	65.520	94.661
1009	6.72000	567.439	65.571	94.566
1010	6.72667	567.182	65.616	94.562
1011	6.73333	566.898	65.686	94.562
1012	6.74000	566.644	65.686	94.494
1013	6.74667	566.412	65.723	94.433
1014	6.75333	566.191	65.806	94.368
1015	6.76000	566.053	65.820	94.300
1016	6.76667	565.919	65.922	94.191
1017	6.77333	565.753	65.999	94.041
1018	6.78000	565.671	66.093	93.974
1019	6.78667	565.544	66.125	93.873
1020	6.79333	565.505	66.235	93.777
1021	6.80000	565.406	66.262	93.691
1022	6.80667	565.377	66.419	93.604
1023	6.81333	565.353	66.480	93.549
1024	6.82000	565.268	66.592	93.474
1025	6.82667	565.221	66.668	93.385
1026	6.83333	565.150	66.850	93.241
1027	6.84000	565.092	66.923	93.087
1028	6.84667	565.014	67.071	92.849
1029	6.85333	564.966	67.225	92.687
1030	6.86000	564.895	67.287	92.541
1031	6.86667	564.822	67.318	92.387
1032	6.87333	564.720	67.344	92.258
1033	6.88000	564.681	67.363	92.176
1034	6.88667	564.678	67.340	92.034
1035	6.89333	564.651	67.407	91.984
1036	6.90000	564.660	67.397	91.909
1037	6.90667	564.658	67.477	91.790
1038	6.91333	564.687	67.572	91.698
1039	6.92000	564.707	67.651	91.589
1040	6.92667	564.748	67.927	91.365
1041	6.93333	564.788	68.176	91.169
1042	6.94000	564.847	68.407	90.931
1043	6.94667	564.963	68.634	90.679
1044	6.95333	565.059	68.908	90.452
1045	6.96000	565.218	69.286	90.196
1046	6.96667	565.406	69.479	90.001
1047	6.97333	565.553	69.705	89.786
1048	6.98000	565.664	69.817	89.634
1049	6.98667	565.856	69.929	89.608
1050	6.99333	565.925	70.109	89.443
1051	7.00000	566.038	70.250	89.369
1052	7.00667	566.185	70.524	89.206
1053	7.01333	566.349	70.701	89.094
1054	7.02000	566.434	70.892	88.997
1055	7.02667	566.644	71.127	88.869
1056	7.03333	566.989	71.380	88.772
1057	7.04000	567.336	71.759	88.810
1058	7.04667	567.604	72.002	88.703
1059	7.05333	567.918	72.175	88.581
1060	7.06000	568.106	72.327	88.374
1061	7.06667	568.295	72.523	88.218
1062	7.07333	568.516	72.692	88.024
1063	7.08000	568.711	72.744	87.904
1064	7.08667	569.013	72.882	87.861
1065	7.09333	569.355	72.991	87.808
1066	7.10000	569.695	73.075	87.630
1067	7.10667	569.998	73.260	87.656
1068	7.11333	570.237	73.341	87.645
1069	7.12000	570.464	73.568	87.492
1070	7.12667	570.651	73.610	87.580
1071	7.13333	570.832	73.706	87.595
1072	7.14000	571.039	73.804	87.666
1073	7.14667	571.201	73.893	87.655
1074	7.15333	571.444	73.987	87.649
1075	7.16000	571.461	74.307	87.686
1076	7.16667	571.819	74.237	87.510
1077	7.17333	572.006	74.262	87.437
1078	7.18000	572.251	74.275	87.319
1079	7.18667	572.475	74.309	87.222
1080	7.19333	572.638	74.301	87.152
1081	7.20000	572.793	74.296	87.059
1082	7.20667	572.880	74.313	86.917
1083	7.21333	572.970	74.385	86.737
1084	7.22000	573.013	74.471	86.599
1085	7.22667	573.047	74.770	86.283
1086	7.23333	573.028	74.788	86.108
1087	7.24000	573.081	74.718	85.896
1088	7.24667	573.084	74.794	85.626
1089	7.25333	573.102	74.716	85.353
1090	7.26000	573.166	74.499	84.990
1091	7.26667	573.245	74.329	84.833
1092	7.27333	573.246	74.230	84.669
1093	7.28000	573.119	74.328	84.345
1094	7.28667	573.080	74.358	84.127
1095	7.29333	573.033	74.285	83.911
1096	7.30000	573.058	74.337	83.497
1097	7.30667	573.009	74.371	83.280
1098	7.31333	573.053	74.361	82.905
1099	7.32000	572.991	74.371	82.664
1100	7.32667	573.008	74.137	82.208
1101	7.33333	573.001	74.048	81.870
1102	7.34000	572.963	74.038	81.734
1103	7.34667	572.912	74.008	81.490
1104	7.35333	572.901	73.908	81.310
1105	7.36000	572.868	73.932	81.099
1106	7.36667	572.865	73.923	80.896
1107	7.37333	572.853	73.916	80.674
1108	7.38000	572.799	73.931	80.530
1109	7.38667	572.798	73.922	80.290
1110	7.39333	572.866	73.914	80.006
1111	7.40000	572.893	73.890	79.802
1112	7.40667	572.895	73.915	79.631
1113	7.41333	572.847	73.785	79.286
1114	7.42000	572.853	73.628	79.099
1115	7.42667	572.885	73.610	78.970
1116	7.43333	572.941	73.551	78.811
1117	7.44000	572.931	73.522	78.641
1118	7.44667	572.961	73.458	78.511
1119	7.45333	573.054	73.348	78.306
1120	7.46000	573.227	73.133	78.101
1121	7.46667	573.227	73.076	77.884
1122	7.47333	573.289	72.991	77.686
1123	7.48000	573.296	72.918	77.522
1124	7.48667	573.320	72.882	77.354
1125	7.49333	573.303	72.800	77.254
1126	7.50000	573.339	72.759	77.094
1127	7.50667	573.332	72.635	76.910
1128	7.51333	573.349	72.542	76.776
1129	7.52000	573.337	72.442	76.563
1130	7.52667	573.359	72.331	76.333
1131	7.53333	573.333	72.255	76.188
1132	7.54000	573.330	72.300	75.923
1133	7.54667	573.365	72.264	75.705
1134	7.55333	573.333	72.285	75.459
1135	7.56000	573.312	72.261	75.249
1136	7.56667	573.313	72.273	75.074
1137	7.57333	573.304	72.190	74.838
1138	7.58000	573.299	72.143	74.675
1139	7.58667	573.274	72.093	74.438
1140	7.59333	573.323	72.062	74.277
1141	7.60000	573.454	71.931	74.118
1142	7.60667	573.527	71.741	73.844
1143	7.61333	573.506	71.690	73.668
1144	7.62000	573.611	71.583	73.552
1145	7.62667	573.632	71.543	73.503
1146	7.63333	573.699	71.537	73.387
1147	7.64000	573.745	71.470	73.329
1148	7.64667	573.830	71.336	73.210
1149	7.65333	573.935	71.304	73.144
1150	7.66000	573.966	71.234	73.068
1151	7.66667	573.977	71.172	73.039
1152	7.67333	574.033	71.098	72.953
1153	7.68000	574.067	71.024	72.864
1154	7.68667	574.086	70.943	72.779
1155	7.69333	574.203	70.808	72.613
1156	7.70000	574.216	70.745	72.486
1157	7.70667	574.242	70.535	72.396
1158	7.71333	574.253	70.495	72.317
1159	7.72000	574.340	70.414	72.246
1160	7.72667	574.341	70.209	72.223
1161	7.73333	574.448	70.143	72.180
1162	7.74000	574.494	70.083	72.188
1163	7.74667	574.620	70.055	72.144
1164	7.75333	574.732	70.001	72.127
1165	7.76000	574.784	69.810	72.057
1166	7.76667	574.854	69.713	71.954
1167	7.77333	574.980	69.596	71.873
1168	7.78000	575.101	69.346	71.780
1169	7.78667	575.253	69.165	71.630
1170	7.79333	575.394	69.064	71.533
1171	7.80000	575.487	68.845	71.463
1172	7.80667	575.660	68.749	71.387
1173	7.81333	575.754	68.549	71.396
1174	7.82000	575.970	68.429	71.299
1175	7.82667	576.108	68.523	71.210
1176	7.83333	576.206	68.459	71.174
1177	7.84000	576.390	68.346	71.188
1178	7.84667	576.562	68.309	71.148
1179	7.85333	576.709	68.252	71.084
1180	7.86000	576.902	68.173	71.028
1181	7.86667	577.012	67.983	71.005
1182	7.87333	577.183	67.929	70.998
1183	7.88000	577.304	67.984	70.892
1184	7.88667	577.447	67.955	70.808
1185	7.89333	577.559	67.824	70.855
1186	7.90000	577.751	67.740	70.836
1187	7.90667	577.845	67.723	70.760
1188	7.91333	577.970	67.637	70.854
1189	7.92000	578.100	67.636	70.864
1190	7.92667	578.221	67.597	70.867
1191	7.93333	578.301	67.590	70.858
1192	7.94000	578.420	67.746	70.785
1193	7.94667	578.483	67.786	70.744
1194	7.95333	578.577	67.672	70.757
1195	7.96000	578.690	67.861	70.576
1196	7.96667	578.810	68.000	70.475
1197	7.97333	578.982	68.147	70.270
1198	7.98000	579.103	68.301	70.145
1199	7.98667	579.269	68.359	69.983
1200	7.99333	579.369	68.531	69.811
1201	8.00000	579.456	68.583	69.686
1202	8.00667	579.483	68.707	69.535
1203	8.01333	579.542	68.850	69.373
1204	8.02000	579.518	68.965	69.164
1205	8.02667	579.579	69.108	68.895
1206	8.03333	579.543	69.335	68.603
1207	8.04000	579.552	69.499	68.306
1208	8.04667	579.514	69.704	68.007
1209	8.05333	579.529	69.842	67.629
1210	8.06000	579.540	70.202	67.097
1211	8.06667	579.596	70.435	66.606
1212	8.07333	579.580	70.524	66.308
1213	8.08000	579.669	70.638	65.876
1214	8.08667	579.917	70.453	65.403
1215	8.09333	580.163	70.522	64.913
1216	8.10000	580.278	70.591	64.552
1217	8.10667	580.418	70.672	64.097
1218	8.11333	580.516	70.744	63.672
1219	8.12000	580.569	70.925	62.993
1220	8.12667	580.552	70.837	62.479
1221	8.13333	580.559	70.974	61.877
1222	8.14000	580.586	71.142	61.383
1223	8.14667	580.572	71.235	60.883
1224	8.15333	580.680	71.323	60.344
1225	8.16000	580.892	71.411	59.627
1226	8.16667	581.095	71.103	58.695
1227	8.17333	581.237	71.174	58.030
1228	8.18000	581.309	71.272	57.399
1229	8.18667	581.328	71.476	56.701
1230	8.19333	581.259	71.601	56.104
1231	8.20000	581.089	71.664	55.280
1232	8.20667	581.011	71.631	54.626
1233	8.21333	580.943	71.784	53.909
1234	8.22000	580.851	71.983	53.223
1235	8.22667	580.827	72.175	52.379
1236	8.23333	580.854	71.971	51.345
1237	8.24000	580.844	72.054	50.529
1238	8.24667	580.735	72.144	49.695
1239	8.25333	580.573	72.343	48.758
1240	8.26000	580.406	72.379	47.715
1241	8.26667	580.294	72.725	46.744
1242	8.27333	580.170	72.927	45.895
1243	8.28000	580.042	72.859	45.020
1244	8.28667	579.814	72.622	43.999
1245	8.29333	579.668	72.630	43.043
1246	8.30000	579.479	72.783	42.164
1247	8.30667	579.282	72.932	41.333
1248	8.31333	579.075	72.912	40.359
1249	8.32000	578.832	73.003	39.519
1250	8.32667	578.551	73.088	38.649
1251	8.33333	578.503	72.881	37.576
1252	8.34000	578.344	72.862	36.749
1253	8.34667	578.172	73.023	36.012
1254	8.35333	577.989	73.196	35.244
1255	8.36000	577.883	73.157	34.389
1256	8.36667	577.717	73.227	33.567
1257	8.37333	577.569	73.467	32.855
1258	8.38000	577.540	73.383	32.115
1259	8.38667	577.453	73.281	31.575
1260	8.39333	577.280	73.133	31.001
1261	8.40000	577.168	73.156	30.484
1262	8.40667	577.091	73.385	29.880
1263	8.41333	576.992	73.521	29.097
1264	8.42000	576.951	73.701	28.375
1265	8.42667	576.470	73.771	27.522
1266	8.43333	576.278	73.859	27.164
1267	8.44000	575.947	74.161	26.783
1268	8.44667	575.860	74.278	26.682
1269	8.45333	575.750	74.291	26.607
1270	8.46000	575.654	74.354	26.575
1271	8.46667	575.561	74.378	26.545
1272	8.47333	575.462	74.430	26.487
1273	8.48000	575.321	74.659	26.261
1274	8.48667	575.216	74.791	26.175
